disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
bacterial_eyelid_infection_peds,bacterial_eyelid_infection_peds,"{""complaint"": ""stye child"", ""complaint_id"": ""CI0275"", ""disease_id"": ""bacterial_eyelid_infection_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""eyelid infection child"", ""complaint_id"": ""CI0276"", ""disease_id"": ""bacterial_eyelid_infection_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected stye child"", ""complaint_id"": ""CI0277"", ""disease_id"": ""bacterial_eyelid_infection_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0095,True,data/core/opd_fast_index.json:index[31]
bacterial_pharyngitis_adult,bacterial_pharyngitis_adult,"{""complaint"": ""bacterial sore throat"", ""complaint_id"": ""CI0092"", ""disease_id"": ""bacterial_pharyngitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsillitis"", ""complaint_id"": ""CI0093"", ""disease_id"": ""bacterial_pharyngitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bacterial pharyngitis"", ""complaint_id"": ""CI0094"", ""disease_id"": ""bacterial_pharyngitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0034,True,data/core/opd_fast_index.json:index[32]
bacterial_pharyngitis_alt_adult,bacterial_pharyngitis_alt_adult,"{""complaint"": ""pharyngitis alternative antibiotic"", ""complaint_id"": ""CI0332"", ""disease_id"": ""bacterial_pharyngitis_alt_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""roxi sore throat antibiotic"", ""complaint_id"": ""CI0333"", ""disease_id"": ""bacterial_pharyngitis_alt_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bacterial throat alternative antibiotic"", ""complaint_id"": ""CI0334"", ""disease_id"": ""bacterial_pharyngitis_alt_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0114,True,data/core/opd_fast_index.json:index[33]
bacterial_pharyngitis_peds,bacterial_pharyngitis_peds,"{""complaint"": ""bacterial sore throat child"", ""complaint_id"": ""CI0281"", ""disease_id"": ""bacterial_pharyngitis_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsillitis child bacterial"", ""complaint_id"": ""CI0282"", ""disease_id"": ""bacterial_pharyngitis_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""exudative throat child"", ""complaint_id"": ""CI0283"", ""disease_id"": ""bacterial_pharyngitis_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0097,True,data/core/opd_fast_index.json:index[34]
bacterial_sinusitis_adult,bacterial_sinusitis_adult,"{""complaint"": ""sinusitis"", ""complaint_id"": ""CI0089"", ""disease_id"": ""bacterial_sinusitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bacterial sinusitis"", ""complaint_id"": ""CI0090"", ""disease_id"": ""bacterial_sinusitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""sinus infection"", ""complaint_id"": ""CI0091"", ""disease_id"": ""bacterial_sinusitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0033,True,data/core/opd_fast_index.json:index[35]
bacterial_sinusitis_alt_adult,bacterial_sinusitis_alt_adult,"{""complaint"": ""sinusitis alternative antibiotic"", ""complaint_id"": ""CI0329"", ""disease_id"": ""bacterial_sinusitis_alt_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""roxi sinusitis"", ""complaint_id"": ""CI0330"", ""disease_id"": ""bacterial_sinusitis_alt_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""sinus infection alternative antibiotic"", ""complaint_id"": ""CI0331"", ""disease_id"": ""bacterial_sinusitis_alt_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0113,True,data/core/opd_fast_index.json:index[36]
bacterial_sinusitis_peds,bacterial_sinusitis_peds,"{""complaint"": ""bacterial sinusitis child"", ""complaint_id"": ""CI0278"", ""disease_id"": ""bacterial_sinusitis_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""sinus infection child"", ""complaint_id"": ""CI0279"", ""disease_id"": ""bacterial_sinusitis_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""purulent sinus child"", ""complaint_id"": ""CI0280"", ""disease_id"": ""bacterial_sinusitis_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0096,True,data/core/opd_fast_index.json:index[37]
bacterial_skin_infection_topical_adult,bacterial_skin_infection_topical_adult,"{""complaint"": ""topical skin antibiotic"", ""complaint_id"": ""CI0320"", ""disease_id"": ""bacterial_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""topical bacterial skin support"", ""complaint_id"": ""CI0321"", ""disease_id"": ""bacterial_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized bacterial skin lesion"", ""complaint_id"": ""CI0322"", ""disease_id"": ""bacterial_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0110,True,data/core/opd_fast_index.json:index[38]
bacterial_skin_infection_topical_peds,bacterial_skin_infection_topical_peds,"{""complaint"": ""skin infection child topical"", ""complaint_id"": ""CI0317"", ""disease_id"": ""bacterial_skin_infection_topical_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""topical skin antibiotic child"", ""complaint_id"": ""CI0318"", ""disease_id"": ""bacterial_skin_infection_topical_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized skin infection child"", ""complaint_id"": ""CI0319"", ""disease_id"": ""bacterial_skin_infection_topical_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0109,True,data/core/opd_fast_index.json:index[39]
burn_aftercare_minor_adult,burn_aftercare_minor_adult,"{""complaint"": ""burn aftercare"", ""complaint_id"": ""CI0107"", ""disease_id"": ""burn_aftercare_minor_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""burn follow up"", ""complaint_id"": ""CI0108"", ""disease_id"": ""burn_aftercare_minor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""healing burn"", ""complaint_id"": ""CI0109"", ""disease_id"": ""burn_aftercare_minor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0039,True,data/core/opd_fast_index.json:index[40]
cellulitis_mild_adult,cellulitis_mild_adult,"{""complaint"": ""mild cellulitis"", ""complaint_id"": ""CI0296"", ""disease_id"": ""cellulitis_mild_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized cellulitis"", ""complaint_id"": ""CI0297"", ""disease_id"": ""cellulitis_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""skin infection cellulitis"", ""complaint_id"": ""CI0298"", ""disease_id"": ""cellulitis_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0102,True,data/core/opd_fast_index.json:index[41]
common_cold_adult,common_cold_adult,"{""complaint"": ""common cold"", ""complaint_id"": ""CI0036"", ""disease_id"": ""common_cold_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cold"", ""complaint_id"": ""CI0037"", ""disease_id"": ""common_cold_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""viral uri"", ""complaint_id"": ""CI0038"", ""disease_id"": ""common_cold_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0015,True,data/core/opd_fast_index.json:index[42]
constipation,constipation,"{""complaint"": ""constipation"", ""complaint_id"": ""CMP_CONSTIPATION"", ""disease_id"": ""constipation"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[43]
contact_dermatitis_adult,contact_dermatitis_adult,"{""complaint"": ""contact dermatitis"", ""complaint_id"": ""CI0155"", ""disease_id"": ""contact_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""irritant dermatitis"", ""complaint_id"": ""CI0156"", ""disease_id"": ""contact_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""allergic contact rash"", ""complaint_id"": ""CI0157"", ""disease_id"": ""contact_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0055,True,data/core/opd_fast_index.json:index[44]
contact_lens_dry_eye_support_adult,contact_lens_dry_eye_support_adult,"{""complaint"": ""contact lens dry eye"", ""complaint_id"": ""CI0197"", ""disease_id"": ""contact_lens_dry_eye_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry eye contact lens"", ""complaint_id"": ""CI0198"", ""disease_id"": ""contact_lens_dry_eye_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""lens irritation"", ""complaint_id"": ""CI0199"", ""disease_id"": ""contact_lens_dry_eye_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0069,True,data/core/opd_fast_index.json:index[45]
copd_suspected_over16_diagnosis,Suspected COPD over 16,"{""age_group"": ""adult"", ""complaint"": ""copd"", ""complaint_group"": ""Respiratory"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_026"", ""disease_id"": ""copd_suspected_over16_diagnosis"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""copd"", ""notes"": ""diagnosis assessment"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""suspected copd"", ""complaint_group"": ""Respiratory"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_027"", ""disease_id"": ""copd_suspected_over16_diagnosis"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""suspected copd"", ""notes"": ""spirometry"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_COPD_SUSPECT_20260516,True,data/core/opd_fast_index.json:index[46]
corn_callus_topical_adult,corn_callus_topical_adult,"{""complaint"": ""corn treatment"", ""complaint_id"": ""CI0377"", ""disease_id"": ""corn_callus_topical_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""callus treatment"", ""complaint_id"": ""CI0378"", ""disease_id"": ""corn_callus_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""corn callus topical"", ""complaint_id"": ""CI0379"", ""disease_id"": ""corn_callus_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0129,True,data/core/opd_fast_index.json:index[47]
cough_sore_throat_sputum_nasal_discharge,cough sore throat sputum nasal discharge,"{""complaint"": ""cough sore throat sputum nasal discharge"", ""complaint_id"": ""CMP_COUGH_SORE_THROAT_SPUTUM_NASAL_DISCHARGE"", ""disease_id"": ""cough_sore_throat_sputum_nasal_discharge"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[48]
cutaneous_candidiasis_adult,cutaneous_candidiasis_adult,"{""complaint"": ""cutaneous candidiasis"", ""complaint_id"": ""CI0371"", ""disease_id"": ""cutaneous_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""candida skin rash"", ""complaint_id"": ""CI0372"", ""disease_id"": ""cutaneous_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""yeast skin rash"", ""complaint_id"": ""CI0373"", ""disease_id"": ""cutaneous_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0127,True,data/core/opd_fast_index.json:index[49]
dental_abscess_support_adult,dental_abscess_support_adult,"{""complaint"": ""dental abscess"", ""complaint_id"": ""CI0389"", ""disease_id"": ""dental_abscess_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""gum abscess"", ""complaint_id"": ""CI0390"", ""disease_id"": ""dental_abscess_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tooth abscess"", ""complaint_id"": ""CI0391"", ""disease_id"": ""dental_abscess_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0133,True,data/core/opd_fast_index.json:index[50]
dental_infection_support_adult,dental_infection_support_adult,"{""complaint"": ""dental infection"", ""complaint_id"": ""CI0287"", ""disease_id"": ""dental_infection_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""gum infection"", ""complaint_id"": ""CI0288"", ""disease_id"": ""dental_infection_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tooth infection"", ""complaint_id"": ""CI0289"", ""disease_id"": ""dental_infection_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0099,True,data/core/opd_fast_index.json:index[51]
dental_pain_support_adult,dental_pain_support_adult,"{""complaint"": ""dental pain"", ""complaint_id"": ""CI0380"", ""disease_id"": ""dental_pain_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tooth pain"", ""complaint_id"": ""CI0381"", ""disease_id"": ""dental_pain_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""toothache"", ""complaint_id"": ""CI0382"", ""disease_id"": ""dental_pain_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0130,True,data/core/opd_fast_index.json:index[52]
